"categoria","centroide_lat","centroide_lon","departamento_id","departamento_nombre","fuente","id","localidad_censal_id","localidad_censal_nombre","municipio_id","municipio_nombre","nombre","provincia_id","provincia_nombre"
"Sitio edificado",-37.4628225,-58.2487315,"06063","Balcarce","GPS-EDUCACION","06063000023","","","060063","Balcarce","ESTACION LA ALBORADA","06","Buenos Aires"
"Sitio edificado",-37.7626686,-58.1461758,"06063","Balcarce","GPS-EDUCACION","06063000028","","","060063","Balcarce","JUAN VICENTY","06","Buenos Aires"
"Sitio edificado",-37.7072525048,-57.788246192844,"06063","Balcarce","APROXIMADA-EDUCACION","06063000029","","","060063","Balcarce","LA ADELA","06","Buenos Aires"
"Sitio edificado",-37.9640655531878,-58.2235718007388,"06063","Balcarce","APROXIMADA-EDUCACION","06063000031","","","060063","Balcarce","LA DELIA","06","Buenos Aires"
"Sitio edificado",-37.7863609,-57.9695415,"06063","Balcarce","GPS-EDUCACION","06063000032","","","060063","Balcarce","LA ESPERANZA","06","Buenos Aires"
"Sitio edificado",-37.64469,-57.94601,"06063","Balcarce","IGN","06063000033","","","060063","Balcarce","LA PALOMA","06","Buenos Aires"
"Sitio edificado",-37.5477561964698,-58.2122345196079,"06063","Balcarce","APROXIMADA-EDUCACION","06063000036","","","060063","Balcarce","LA SARA","06","Buenos Aires"
"Sitio edificado",-37.8875805,-58.1224812,"06063","Balcarce","GPS-EDUCACION","06063000039","","","060063","Balcarce","LLANOS","06","Buenos Aires"
"Sitio edificado",-37.7322622918863,-58.029609885408,"06063","Balcarce","GPS-EDUCACION","06063000040","","","060063","Balcarce","LOS CARDOS","06","Buenos Aires"
"Sitio edificado",-37.8647052551439,-58.0097491247188,"06063","Balcarce","APROXIMADA-EDUCACION","06063000041","","","060063","Balcarce","PUERTA DEL ABRA","06","Buenos Aires"
"Sitio edificado",-37.673091,-58.4530676,"06063","Balcarce","GPS-EDUCACION","06063000043","","","060063","Balcarce","SAN ALBERTO","06","Buenos Aires"
"Sitio edificado",-38.0435607,-58.1828041,"06063","Balcarce","GPS-EDUCACION","06063000045","","","060063","Balcarce","SAN SILVERIO","06","Buenos Aires"
"Sitio edificado",-37.5618480139922,-58.5553228446361,"06063","Balcarce","GPS-EDUCACION","06063000046","","","060063","Balcarce","SAN SIMON","06","Buenos Aires"
"Sitio edificado",-37.921346304344,-58.4008418630117,"06063","Balcarce","GPS-EDUCACION","06063000048","","","060063","Balcarce","TRES ESQUINAS","06","Buenos Aires"
"Sitio edificado",-37.4085551,-58.1355794,"06063","Balcarce","GPS-EDUCACION","06063000049","","","060063","Balcarce","TRES LOMAS","06","Buenos Aires"
"Localidad simple",-37.8482779294345,-58.2551665841248,"06063","Balcarce","INDEC","06063010000","06063010","Balcarce","060063","Balcarce","BALCARCE","06","Buenos Aires"
"Localidad simple",-37.9412057603,-58.3225920150442,"06063","Balcarce","INDEC","06063020000","06063020","Los Pinos","060063","Balcarce","LOS PINOS","06","Buenos Aires"
"Localidad simple",-37.6254980210026,-58.7461862359423,"06063","Balcarce","INDEC","06063030000","06063030","Napaleofú","060063","Balcarce","NAPALEOFU","06","Buenos Aires"
"Localidad simple",-37.5426353712017,-58.3407185507274,"06063","Balcarce","INDEC","06063040000","06063040","Ramos Otero","060063","Balcarce","RAMOS OTERO","06","Buenos Aires"
"Localidad simple",-38.0122838564587,-58.355377761682,"06063","Balcarce","INDEC","06063050000","06063050","San Agustín","060063","Balcarce","SAN AGUSTIN","06","Buenos Aires"
"Localidad simple",-37.8596285282151,-57.9806008736401,"06063","Balcarce","INDEC","06063060000","06063060","Villa Laguna La Brava","060063","Balcarce","VILLA LAGUNA LA BRAVA","06","Buenos Aires"
"Sitio edificado",-33.8417492,-59.4518203,"06070","Baradero","GPS-EDUCACION","06070000001","","","060070","Baradero","CAMINO A VILLA ALSINA","06","Buenos Aires"
"Sitio edificado",-34.1141582,-59.619658,"06070","Baradero","GPS-EDUCACION","06070000002","","","060070","Baradero","CAÑADA DE LOS TOROS","06","Buenos Aires"
"Sitio edificado",-33.9129976,-59.5852313,"06070","Baradero","GPS-EDUCACION","06070000003","","","060070","Baradero","CAÑADA GRANDE","06","Buenos Aires"
"Sitio edificado",-33.7979602258718,-59.5367502747969,"06070","Baradero","GPS-EDUCACION","06070000004","","","060070","Baradero","COLONIA SUIZA","06","Buenos Aires"
"Sitio edificado",-33.9718416,-59.5184191,"06070","Baradero","GPS-EDUCACION","06070000006","","","060070","Baradero","EL CABALLITO","06","Buenos Aires"
"Sitio edificado",-34.0270917,-59.5248892,"06070","Baradero","GPS-EDUCACION","06070000007","","","060070","Baradero","EL CABALLITO CHICO","06","Buenos Aires"
"Sitio edificado",-33.8785084,-59.5288185,"06070","Baradero","GPS-EDUCACION","06070000009","","","060070","Baradero","EL MARTILLO","06","Buenos Aires"
"Sitio edificado",-33.9788961,-59.5961131,"06070","Baradero","GPS-EDUCACION","06070000011","","","060070","Baradero","EL TRIANGULO","06","Buenos Aires"
"Sitio edificado",-33.7566251646487,-59.3709260947339,"06070","Baradero","GPS-EDUCACION","06070000012","","","060070","Baradero","ISLA LOS LAURELES","06","Buenos Aires"
"Sitio edificado",-34.0409993,-59.6310186,"06070","Baradero","GPS-EDUCACION","06070000013","","","060070","Baradero","LA BELLACA","06","Buenos Aires"
"Sitio edificado",-34.01629676691,-59.4584786045745,"06070","Baradero","GPS-EDUCACION","06070000014","","","060070","Baradero","LA PALOMA","06","Buenos Aires"
"Sitio edificado",-33.8637382,-59.4973066,"06070","Baradero","GPS-EDUCACION","06070000015","","","060070","Baradero","LA TORTUGA","06","Buenos Aires"
"Sitio edificado",-33.924969,-59.4677022,"06070","Baradero","GPS-EDUCACION","06070000019","","","060070","Baradero","SAENZ VALIENTE","06","Buenos Aires"
"Sitio edificado",-33.9082753,-59.2370057,"06070","Baradero","GPS-EDUCACION","06070000023","","","060070","Baradero","VUELTA DE LOS PASTOS","06","Buenos Aires"
"Localidad simple",-33.8128781547156,-59.5043068852807,"06070","Baradero","INDEC","06070010000","06070010","Baradero","060070","Baradero","BARADERO","06","Buenos Aires"
"Localidad simple",-33.9810489198561,-59.6715601606315,"06070","Baradero","INDEC","06070020000","06070020","Irineo Portela","060070","Baradero","IRINEO PORTELA","06","Buenos Aires"
"Localidad simple",-34.062154134736,-59.5585420642846,"06070","Baradero","INDEC","06070030000","06070030","Santa Coloma","060070","Baradero","SANTA COLOMA","06","Buenos Aires"
"Localidad simple",-33.9096038045591,-59.3882017132282,"06070","Baradero","INDEC","06070040000","06070040","Villa Alsina","060070","Baradero","VILLA ALSINA","06","Buenos Aires"
"Sitio edificado",-33.9628001,-59.8615291,"06077","Arrecifes","GPS-EDUCACION","06077000003","","","060077","Arrecifes","ARROYO BURGOS","06","Buenos Aires"
"Sitio edificado",-33.9637908935547,-59.9878616333008,"06077","Arrecifes","IGN","06077000005","","","060077","Arrecifes","BRISAS ALEGRES","06","Buenos Aires"
"Sitio edificado",-34.0386848450297,-60.0721282964954,"06077","Arrecifes","APROXIMADA-EDUCACION","06077000008","","","060077","Arrecifes","EL AMANECER","06","Buenos Aires"
"Sitio edificado",-34.1308773397484,-60.0511255471918,"06077","Arrecifes","GPS-EDUCACION","06077000009","","","060077","Arrecifes","EL CONTADOR","06","Buenos Aires"
"Sitio edificado",-33.9113986,-60.1313355,"06077","Arrecifes","GPS-EDUCACION","06077000010","","","060077","Arrecifes","EL NACIONAL","06","Buenos Aires"
"Sitio edificado",-34.0174723,-60.1171501,"06077","Arrecifes","GPS-EDUCACION","06077000013","","","060077","Arrecifes","LA BRANQUEADA","06","Buenos Aires"
"Sitio edificado",-33.9831581115723,-59.8986625671387,"06077","Arrecifes","IGN","06077000015","","","060077","Arrecifes","LA DELIA","06","Buenos Aires"
"Sitio edificado",-34.2000465393768,-59.9921569831782,"06077","Arrecifes","APROXIMADA-EDUCACION","06077000016","","","060077","Arrecifes","LA LUISA","06","Buenos Aires"
"Sitio edificado",-34.0081204,-59.9643999,"06077","Arrecifes","GPS-EDUCACION","06077000019","","","060077","Arrecifes","LA NELIDA","06","Buenos Aires"
"Sitio edificado",-33.8422355651855,-60.2032890319824,"06077","Arrecifes","IGN","06077000020","","","060077","Arrecifes","LAS SARITAS","06","Buenos Aires"
"Sitio edificado",-34.0515148907143,-60.0335325283824,"06077","Arrecifes","GPS-EDUCACION","06077000021","","","060077","Arrecifes","MONTE LAVALLE","06","Buenos Aires"
"Sitio edificado",-34.1912156,-60.090481,"06077","Arrecifes","GPS-EDUCACION","06077000024","","","060077","Arrecifes","SAN FRANCISCO","06","Buenos Aires"
"Localidad simple",-34.064591121211,-60.1025564443537,"06077","Arrecifes","INDEC","06077010000","06077010","Arrecifes","060077","Arrecifes","ARRECIFES","06","Buenos Aires"
"Localidad simple",-34.0328240475348,-60.1562270065746,"06077","Arrecifes","INDEC","06077020000","06077020","Todd","060077","Arrecifes","TODD","06","Buenos Aires"
"Localidad simple",-33.9922765156087,-60.2263211205477,"06077","Arrecifes","INDEC","06077030000","06077030","Viña","060077","Arrecifes","VI¥A","06","Buenos Aires"
"Sitio edificado",-37.5763984,-60.1392005,"06084","Benito Juárez","GPS-EDUCACION","06084000003","","","060084","Benito Juárez","CORONEL RODOLFO BUNGE","06","Buenos Aires"
"Sitio edificado",-37.3214623,-60.292086,"06084","Benito Juárez","GPS-EDUCACION","06084000004","","","060084","Benito Juárez","EL LUCHADOR","06","Buenos Aires"
"Sitio edificado",-37.6607971193716,-59.5661239660166,"06084","Benito Juárez","APROXIMADA-EDUCACION","06084000005","","","060084","Benito Juárez","EL SAUCE","06","Buenos Aires"
"Sitio edificado",-37.6438,-59.8529,"06084","Benito Juárez","APROXIMADA-EDUCACION","06084000007","","","060084","Benito Juárez","KILOMETRO 404","06","Buenos Aires"
"Sitio edificado",-37.608386993656,-59.5145645180349,"06084","Benito Juárez","APROXIMADA-EDUCACION","06084000011","","","060084","Benito Juárez","LA TINTA","06","Buenos Aires"
"Sitio edificado",-37.7472763063124,-59.8164024377862,"06084","Benito Juárez","APROXIMADA-EDUCACION","06084000017","","","060084","Benito Juárez","SAN ANTONIO","06","Buenos Aires"
"Localidad simple",-37.6424111302365,-59.3889380312927,"06084","Benito Juárez","INDEC","06084010000","06084010","Barker","060084","Benito Juárez","BARKER","06","Buenos Aires"
"Localidad simple",-37.6766410210105,-59.8057677109444,"06084","Benito Juárez","INDEC","06084020000","06084020","Benito Juárez","060084","Benito Juárez","BENITO JUAREZ","06","Buenos Aires"
"Localidad simple",-37.5545120854221,-59.6278461536299,"06084","Benito Juárez","INDEC","06084030000","06084030","López","060084","Benito Juárez","LOPEZ","06","Buenos Aires"
"Localidad simple",-37.3683686253208,-59.7630391604187,"06084","Benito Juárez","INDEC","06084040000","06084040","Tedín Uriburu","060084","Benito Juárez","TEDIN URIBURU","06","Buenos Aires"
"Localidad simple",-37.6704778893557,-59.4003533386514,"06084","Benito Juárez","INDEC","06084050000","06084050","Villa Cacique","060084","Benito Juárez","VILLA CACIQUE","06","Buenos Aires"
"Sitio edificado",-34.8326404691031,-58.1008412287382,"06091","Berazategui","APROXIMADA-EDUCACION","06091000001","","","060091","Berazategui","ESTACION PEREYRA","06","Buenos Aires"
"Entidad",-34.7597493264937,-58.2019645234278,"06091","Berazategui","INDEC","06091010001","06091010","Berazategui","060091","Berazategui","BERAZATEGUI","06","Buenos Aires"
"Entidad",-34.7804201858899,-58.2415010261207,"06091","Berazategui","INDEC","06091010002","06091010","Berazategui","060091","Berazategui","BERAZATEGUI OESTE","06","Buenos Aires"
"Entidad",-34.8021192214631,-58.2188212494897,"06091","Berazategui","INDEC","06091010003","06091010","Berazategui","060091","Berazategui","CARLOS TOMAS SOURIGUES","06","Buenos Aires"
"Entidad",-34.9067557072114,-58.1966995021239,"06091","Berazategui","INDEC","06091010004","06091010","Berazategui","060091","Berazategui","EL PATO","06","Buenos Aires"
"Entidad",-34.7897594857633,-58.1439692638183,"06091","Berazategui","INDEC","06091010005","06091010","Berazategui","060091","Berazategui","GUILLERMO ENRIQUE HUDSON","06","Buenos Aires"
"Entidad",-34.8348420760566,-58.1819061125702,"06091","Berazategui","INDEC","06091010006","06091010","Berazategui","060091","Berazategui","JUAN MARIA GUTIERREZ","06","Buenos Aires"
"Entidad",-34.8471945391094,-58.1392765205344,"06091","Berazategui","INDEC","06091010007","06091010","Berazategui","060091","Berazategui","PEREYRA","06","Buenos Aires"
"Entidad",-34.7674201820877,-58.1652686003148,"06091","Berazategui","INDEC","06091010008","06091010","Berazategui","060091","Berazategui","PLATANOS","06","Buenos Aires"
"Entidad",-34.7941468501172,-58.1989815634425,"06091","Berazategui","INDEC","06091010009","06091010","Berazategui","060091","Berazategui","RANELAGH","06","Buenos Aires"
"Entidad",-34.776063416904,-58.2002532983623,"06091","Berazategui","INDEC","06091010010","06091010","Berazategui","060091","Berazategui","VILLA ESPAÑA","06","Buenos Aires"
"Sitio edificado",-34.8458760554757,-57.8797333567678,"06098","Berisso","APROXIMADA-EDUCACION","06098000005","","","060098","Berisso","ISLA PAULINO","06","Buenos Aires"
"Sitio edificado",-34.9577182,-57.8175949,"06098","Berisso","GPS-EDUCACION","06098000008","","","060098","Berisso","LA HERMOSURA","06","Buenos Aires"
"Entidad",-34.8752589900973,-57.8550856662876,"06098","Berisso","INDEC","06098010001","06098010","Berisso","060098","Berisso","BARRIO BANCO PROVINCIA","06","Buenos Aires"
"Entidad",-34.9293102150655,-57.8853552505795,"06098","Berisso","INDEC","06098010002","06098010","Berisso","060098","Berisso","BARRIO EL CARMEN (ESTE)","06","Buenos Aires"
"Entidad",-34.9027528834433,-57.9270884333304,"06098","Berisso","INDEC","06098010003","06098010","Berisso","060098","Berisso","BARRIO UNIVERSITARIO","06","Buenos Aires"
"Entidad",-34.8746353679645,-57.8947472316799,"06098","Berisso","INDEC","06098010004","06098010","Berisso","060098","Berisso","BERISSO","06","Buenos Aires"
"Entidad",-34.9190209219847,-57.7909954962894,"06098","Berisso","INDEC","06098010005","06098010","Berisso","060098","Berisso","LOS TALAS","06","Buenos Aires"
"Entidad",-34.9053981881099,-57.9180815078165,"06098","Berisso","INDEC","06098010006","06098010","Berisso","060098","Berisso","VILLA ARGÜELLO","06","Buenos Aires"
"Entidad",-34.8802085383888,-57.8663036732616,"06098","Berisso","INDEC","06098010007","06098010","Berisso","060098","Berisso","VILLA DOLORES","06","Buenos Aires"
"Entidad",-34.8829519743895,-57.8614892695719,"06098","Berisso","INDEC","06098010008","06098010","Berisso","060098","Berisso","VILLA INDEPENDENCIA","06","Buenos Aires"
"Entidad",-34.8957079362353,-57.9108816644737,"06098","Berisso","INDEC","06098010009","06098010","Berisso","060098","Berisso","VILLA NUEVA","06","Buenos Aires"
"Entidad",-34.891043310448,-57.8963773978494,"06098","Berisso","INDEC","06098010010","06098010","Berisso","060098","Berisso","VILLA PORTEÑA","06","Buenos Aires"
"Entidad",-34.9308766123633,-57.8468799885622,"06098","Berisso","INDEC","06098010011","06098010","Berisso","060098","Berisso","VILLA PROGRESO","06","Buenos Aires"
"Entidad",-34.8838130805,-57.87701595642,"06098","Berisso","INDEC","06098010012","06098010","Berisso","060098","Berisso","VILLA SAN CARLOS","06","Buenos Aires"
"Entidad",-34.9221646298322,-57.8009664840662,"06098","Berisso","INDEC","06098010013","06098010","Berisso","060098","Berisso","VILLA ZULA","06","Buenos Aires"
"Sitio edificado",-36.002259,-60.623087,"06105","Bolívar","GPS-EDUCACION","06105000001","","","060105","Bolívar","30 DE DICIEMBRE","06","Buenos Aires"
"Sitio edificado",-36.0871277053379,-61.3038463573536,"06105","Bolívar","GPS-EDUCACION","06105000002","","","060406","Hipólito Yrigoyen","AVELLANEDA","06","Buenos Aires"
"Sitio edificado",-36.1810983,-61.3341692,"06105","Bolívar","GPS-EDUCACION","06105000004","","","060105","Bolívar","BOSCABEL","06","Buenos Aires"
"Sitio edificado",-36.4605934,-61.1117661,"06105","Bolívar","GPS-EDUCACION","06105000006","","","060105","Bolívar","CAMPO CAPECCE","06","Buenos Aires"
"Sitio edificado",-36.3269129598997,-61.1287988195923,"06105","Bolívar","GPS-EDUCACION","06105000007","","","060105","Bolívar","CAMPO CREADO","06","Buenos Aires"
"Sitio edificado",-36.0768123,-60.8835337,"06105","Bolívar","GPS-EDUCACION","06105000008","","","060105","Bolívar","CAMPO LANDO","06","Buenos Aires"
"Sitio edificado",-36.2116075,-61.0770898,"06105","Bolívar","APROXIMADA-EDUCACION","06105000011","","","060105","Bolívar","EL 43","06","Buenos Aires"
"Sitio edificado",-36.1548645737598,-60.8298854672248,"06105","Bolívar","GPS-EDUCACION","06105000012","","","060105","Bolívar","EL CABILDO","06","Buenos Aires"
"Sitio edificado",-36.1180787,-61.1489369,"06105","Bolívar","GPS-EDUCACION","06105000013","","","060105","Bolívar","EL PORVENIR","06","Buenos Aires"
"Sitio edificado",-36.1625099182253,-61.1314086915195,"06105","Bolívar","APROXIMADA-EDUCACION","06105000014","","","060105","Bolívar","EL SOMBRERITO","06","Buenos Aires"
"Sitio edificado",-35.9110158,-60.8718636,"06105","Bolívar","GPS-EDUCACION","06105000015","","","060105","Bolívar","LA CAROLINA","06","Buenos Aires"
"Sitio edificado",-36.0719253,-60.8134766,"06105","Bolívar","GPS-EDUCACION","06105000017","","","060105","Bolívar","LA MATILDE","06","Buenos Aires"
"Sitio edificado",-36.4135708,-60.9167361,"06105","Bolívar","GPS-EDUCACION","06105000018","","","060105","Bolívar","LA MERCED","06","Buenos Aires"
"Sitio edificado",-36.2031907,-61.1485645,"06105","Bolívar","GPS-EDUCACION","06105000021","","","060105","Bolívar","LA PROTECTORA","06","Buenos Aires"
"Sitio edificado",-36.423964,-61.2332694,"06105","Bolívar","GPS-EDUCACION","06105000023","","","060105","Bolívar","LA VIZCAINA","06","Buenos Aires"
"Sitio edificado",-36.0694009,-61.0568134,"06105","Bolívar","GPS-EDUCACION","06105000024","","","060105","Bolívar","LOS 4 VIENTOS","06","Buenos Aires"
"Sitio edificado",-36.1440485245343,-61.0116010100704,"06105","Bolívar","INDEC","06105000025","","","060105","Bolívar","MARIANO UNZUE","06","Buenos Aires"
"Sitio edificado",-36.2716555755976,-61.0479515276368,"06105","Bolívar","GPS-EDUCACION","06105000026","","","060105","Bolívar","MARSIGLIO","06","Buenos Aires"
"Sitio edificado",-36.0068601347837,-61.1889117198385,"06105","Bolívar","GPS-EDUCACION","06105000028","","","060105","Bolívar","MIRAMAR","06","Buenos Aires"
"Sitio edificado",-36.2520462,-61.3816593,"06105","Bolívar","GPS-EDUCACION","06105000029","","","060105","Bolívar","SAN ANDRES","06","Buenos Aires"
"Sitio edificado",-36.2654459860123,-60.8966865705697,"06105","Bolívar","GPS-EDUCACION","06105000030","","","060105","Bolívar","SAN EMILIO","06","Buenos Aires"
